id;name;national_id;gender;birth;phone;created_by;new_patient;medical_id;last_modified_date
1532;姬庭瑋;N810018434;FEMALE;1986-06-04;0935204109;system;False;01532;2019-08-06 02:43:50.446923+00
1533;鳳志偉;J826724910;OTHER;1949-05-20;0910572950;system;True;01533;2019-08-06 02:43:50.446923+00
1534;莘佩珊;P802252104;MALE;1937-04-28;0984100104;system;True;01534;2019-08-06 02:43:50.446923+00
1535;甘雅涵;I907210790;FEMALE;1970-09-01;0924024693;system;False;01535;2019-08-06 02:43:50.446923+00
1536;匡馨儀;I376308176;OTHER;1935-08-21;0938838676;system;True;01536;2019-08-06 02:43:50.446923+00
1537;奚庭瑋;Y524407281;OTHER;2001-01-05;0937343101;system;False;01537;2019-08-06 02:43:50.446923+00
1538;別靜怡;J108831086;MALE;1956-05-30;0986947918;system;True;01538;2019-08-06 02:43:50.446923+00
1539;俞琬婷;W005971807;FEMALE;1925-11-11;0928359689;system;False;01539;2019-08-06 02:43:50.446923+00
1540;陶美玲;E504010100;OTHER;1959-05-28;0924910435;system;True;01540;2019-08-06 02:43:50.446923+00
1541;周冠宇;G104920106;OTHER;1981-05-23;0920340271;system;False;01541;2019-08-06 02:43:50.446923+00
1542;高婷婷;L121010108;FEMALE;1986-06-30;0911968101;system;False;01542;2019-08-06 02:43:50.446923+00
1543;惠志宏;S454293321;OTHER;1990-12-28;0929871461;system;False;01543;2019-08-06 02:43:50.446923+00
1544;慎婉婷;W763559254;MALE;2009-08-20;0936402148;system;True;01544;2019-08-06 02:43:50.446923+00
1545;閔雅萍;I918107104;MALE;1971-05-22;0903623914;system;False;01545;2019-08-06 02:43:50.446923+00
1546;奚馨儀;G812721544;FEMALE;1953-09-15;0976812146;system;True;01546;2019-08-06 02:43:50.446923+00
1547;施威廷;N909910119;MALE;1936-11-27;0961047094;system;False;01547;2019-08-06 02:43:50.446923+00
1548;彭佳樺;O810793103;MALE;1990-02-06;0910952233;system;False;01548;2019-08-06 02:43:50.446923+00
1549;溫雅婷;V939914900;MALE;2009-05-21;0955839969;system;False;01549;2019-08-06 02:43:50.446923+00
1550;浦志偉;H107010068;OTHER;1991-08-28;0992291008;system;False;01550;2019-08-06 02:43:50.446923+00
1551;邰淑玲;D874861209;OTHER;1947-12-19;0997821710;system;False;01551;2019-08-06 02:43:50.446923+00
1552;戎淑芬;L929830089;FEMALE;1959-09-10;0911883103;system;False;01552;2019-08-06 02:43:50.446923+00
1553;歐陽中山;Q444442432;FEMALE;1939-06-07;0982148610;system;True;01553;2019-08-06 02:43:50.446923+00
1554;都信宏;I630851096;OTHER;1935-09-07;0980548101;system;False;01554;2019-08-06 02:43:50.446923+00
1555;易柏翰;D610108931;MALE;2005-03-15;0901014084;system;True;01555;2019-08-06 02:43:50.446923+00
1556;衡怡如;F708205128;OTHER;1927-06-28;0903101074;system;False;01556;2019-08-06 02:43:50.446923+00
1557;聶雅萍;W368080109;MALE;1964-03-04;0990351101;system;True;01557;2019-08-06 02:43:50.446923+00
1558;宰冠霖;C910029510;MALE;1915-11-26;0928910203;system;True;01558;2019-08-06 02:43:50.446923+00
1559;魏怡萱;S499109041;FEMALE;1993-05-05;0986100827;system;False;01559;2019-08-06 02:43:50.446923+00
1560;楊志豪;Y683016148;MALE;1968-08-25;0987462442;system;True;01560;2019-08-06 02:43:50.446923+00
1561;廣靜怡;S065597996;MALE;1921-11-26;0985288878;system;True;01561;2019-08-06 02:43:50.446923+00
1562;麻雅玲;Y856491263;FEMALE;1994-11-21;0920766880;system;False;01562;2019-08-06 02:43:50.446923+00
1563;東方淑芬;D607491052;MALE;1992-08-27;0961063172;system;False;01563;2019-08-06 02:43:50.446923+00
1564;烏雅慧;U511020104;FEMALE;1991-05-30;0975104110;system;False;01564;2019-08-06 02:43:50.446923+00
1565;王冠廷;E996961021;OTHER;1933-07-22;0910191046;system;True;01565;2019-08-06 02:43:50.446923+00
1566;蒙佳樺;Y101054067;MALE;2000-10-20;0962538291;system;False;01566;2019-08-06 02:43:50.446923+00
1567;司家瑜;X510608625;OTHER;1974-08-22;0995840867;system;False;01567;2019-08-06 02:43:50.446923+00
1568;穀羽;P987114910;MALE;1933-11-17;0908406467;system;False;01568;2019-08-06 02:43:50.446923+00
1569;郗婷婷;Z238103344;OTHER;2008-12-10;0979033137;system;False;01569;2019-08-06 02:43:50.446923+00
1570;牛美琪;J011826101;MALE;1912-11-19;0981055212;system;True;01570;2019-08-06 02:43:50.446923+00
1571;曹信宏;J410410437;OTHER;2001-07-28;0955510151;system;False;01571;2019-08-06 02:43:50.446923+00
1572;秋雅婷;I201539107;FEMALE;1978-10-27;0912960340;system;True;01572;2019-08-06 02:43:50.446923+00
1573;左志宏;V352080102;FEMALE;1929-01-04;0981010060;system;True;01573;2019-08-06 02:43:50.446923+00
1574;欒靜宜;U208532328;MALE;1953-07-28;0987052977;system;False;01574;2019-08-06 02:43:50.446923+00
1575;符詩婷;Z023103385;MALE;1908-03-19;0994371225;system;False;01575;2019-08-06 02:43:50.446923+00
1576;賀雅婷;B851104373;FEMALE;1995-03-02;0910610350;system;True;01576;2019-08-06 02:43:50.446923+00
1577;師雅慧;P108919971;FEMALE;2016-08-19;0989810427;system;False;01577;2019-08-06 02:43:50.446923+00
1578;查飛;R770756773;FEMALE;1963-11-13;0930690033;system;False;01578;2019-08-06 02:43:50.446923+00
1579;全怡萱;G672781072;MALE;1980-09-22;0974838937;system;False;01579;2019-08-06 02:43:50.446923+00
1580;黎彥廷;F639410106;FEMALE;1983-07-21;0990121045;system;True;01580;2019-08-06 02:43:50.446923+00
1581;施鈺婷;U710339489;OTHER;1940-09-16;0951077843;system;False;01581;2019-08-06 02:43:50.446923+00
1582;藺雅琪;A098155981;FEMALE;2008-06-12;0955943178;system;True;01582;2019-08-06 02:43:50.446923+00
1583;邢怡如;Z186101097;OTHER;2011-03-02;0980615102;system;False;01583;2019-08-06 02:43:50.446923+00
1584;桂雅萍;F553294210;OTHER;1961-11-02;0973613207;system;False;01584;2019-08-06 02:43:50.446923+00
1585;楊家瑜;W209874710;MALE;1930-06-13;0923695809;system;True;01585;2019-08-06 02:43:50.446923+00
1586;奚冠宇;Y128121610;FEMALE;1982-04-24;0913167787;system;False;01586;2019-08-06 02:43:50.446923+00
1587;項志偉;H920692294;OTHER;1944-09-23;0976753109;system;False;01587;2019-08-06 02:43:50.446923+00
1588;曲淑貞;E100481095;FEMALE;1920-03-14;0928783995;system;True;01588;2019-08-06 02:43:50.446923+00
1589;危淑芬;C910660706;MALE;1918-02-23;0996121095;system;True;01589;2019-08-06 02:43:50.446923+00
1590;公冶婷婷;X759585109;FEMALE;1914-05-08;0943388244;system;True;01590;2019-08-06 02:43:50.446923+00
1591;支美玲;X382217157;FEMALE;1937-07-21;0910093461;system;False;01591;2019-08-06 02:43:50.446923+00
1592;莫俊賢;H509948861;OTHER;1997-10-20;0924821056;system;True;01592;2019-08-06 02:43:50.446923+00
1593;懷承翰;G550271347;OTHER;1957-07-16;0932510023;system;False;01593;2019-08-06 02:43:50.446923+00
1594;奚婷婷;Q043064321;OTHER;1952-02-29;0978527718;system;True;01594;2019-08-06 02:43:50.446923+00
1595;烏龍;Y626105741;OTHER;1951-07-15;0917415800;system;False;01595;2019-08-06 02:43:50.446923+00
1596;柏淑娟;K010413599;MALE;1933-12-23;0949903107;system;True;01596;2019-08-06 02:43:50.446923+00
1597;畢佳樺;W597100156;OTHER;1906-12-05;0984892213;system;True;01597;2019-08-06 02:43:50.446923+00
1598;寇郁婷;D668105103;FEMALE;1996-04-21;0935661619;system;True;01598;2019-08-06 02:43:50.446923+00
1599;紅依婷;G957754866;FEMALE;1965-07-18;0947211011;system;False;01599;2019-08-06 02:43:50.446923+00
1600;華鈺婷;X692751103;OTHER;1991-12-21;0971959203;system;False;01600;2019-08-06 02:43:50.446923+00
1601;秋依婷;M105199210;FEMALE;1982-05-02;0988102796;system;False;01601;2019-08-06 02:43:50.446923+00
1602;戈郁雯;O301032661;OTHER;1969-03-28;0960728487;system;False;01602;2019-08-06 02:43:50.446923+00
1603;籍怡君;I826692411;FEMALE;1911-02-12;0951010851;system;True;01603;2019-08-06 02:43:50.446923+00
1604;榮雅琪;F877788260;MALE;1995-04-02;0962103822;system;False;01604;2019-08-06 02:43:50.446923+00
1605;衡家瑋;I031044663;FEMALE;1992-06-22;0941584549;system;True;01605;2019-08-06 02:43:50.446923+00
1606;聞雅玲;T310310067;MALE;1921-12-12;0944327019;system;False;01606;2019-08-06 02:43:50.446923+00
1607;桓傑克;R046978758;MALE;2005-02-08;0910105131;system;False;01607;2019-08-06 02:43:50.446923+00
1608;扈雅文;H836884622;OTHER;1974-12-28;0921793832;system;False;01608;2019-08-06 02:43:50.446923+00
1609;談懿;Q615154100;FEMALE;1937-06-21;0943109968;system;False;01609;2019-08-06 02:43:50.446923+00
1610;東郁雯;A110821629;MALE;2007-08-09;0991803096;system;False;01610;2019-08-06 02:43:50.446923+00
1611;敖詩婷;B510445108;OTHER;1970-07-11;0916061034;system;True;01611;2019-08-06 02:43:50.446923+00
1612;于美玲;H893882245;MALE;1949-08-01;0952257218;system;False;01612;2019-08-06 02:43:50.446923+00
1613;顏雅惠;C909776911;FEMALE;1977-04-08;0930148488;system;False;01613;2019-08-06 02:43:50.446923+00
1614;殷淑芬;T326422943;FEMALE;1945-05-11;0900179255;system;False;01614;2019-08-06 02:43:50.446923+00
1615;牛家瑋;Q784634298;MALE;1922-05-14;0964223024;system;True;01615;2019-08-06 02:43:50.446923+00
1616;錢志宏;A225339621;MALE;1921-02-21;0928776639;system;False;01616;2019-08-06 02:43:50.446923+00
1617;秦瑋婷;O537042091;MALE;1997-11-18;0958025180;system;True;01617;2019-08-06 02:43:50.446923+00
1618;黃靜怡;Q569098771;OTHER;2004-01-20;0923539395;system;True;01618;2019-08-06 02:43:50.446923+00
1619;姚彥廷;G710551501;MALE;1957-03-30;0935148922;system;True;01619;2019-08-06 02:43:50.446923+00
1620;都淑慧;C524610308;OTHER;1917-03-27;0943108698;system;True;01620;2019-08-06 02:43:50.446923+00
1621;隆冠廷;K373505104;FEMALE;1936-01-01;0946126267;system;False;01621;2019-08-06 02:43:50.446923+00
1622;孔俊宏;I107870495;MALE;1964-11-04;0928103009;system;False;01622;2019-08-06 02:43:50.446923+00
1623;牛雅芳;U106101017;MALE;2000-09-07;0910981101;system;True;01623;2019-08-06 02:43:50.446923+00
1624;利傑克;S988731041;OTHER;1915-11-02;0921937030;system;False;01624;2019-08-06 02:43:50.446923+00
1625;鬱詩涵;M547085867;MALE;1960-07-11;0997071010;system;True;01625;2019-08-06 02:43:50.446923+00
1626;竇馨儀;E312873561;MALE;1978-11-10;0996221848;system;False;01626;2019-08-06 02:43:50.446923+00
1627;任筱涵;Y610810574;FEMALE;1912-04-25;0903725166;system;True;01627;2019-08-06 02:43:50.446923+00
1628;單中山;Q410215043;OTHER;1988-04-01;0945516118;system;False;01628;2019-08-06 02:43:50.446923+00
1629;蔡佳蓉;U105306933;OTHER;1958-05-16;0910105366;system;False;01629;2019-08-06 02:43:50.446923+00
1630;扈淑惠;W320741039;MALE;1933-06-17;0935371040;system;True;01630;2019-08-06 02:43:50.446923+00
1631;郭雅筑;O104520109;OTHER;2002-06-20;0998131303;system;False;01631;2019-08-06 02:43:50.446923+00
1632;芮飛;G966018176;OTHER;2004-12-20;0957714915;system;False;01632;2019-08-06 02:43:50.446923+00
1633;夔怡安;L731393110;MALE;1938-07-16;0956101031;system;False;01633;2019-08-06 02:43:50.446923+00
1634;晏怡萱;V583635610;OTHER;1985-01-27;0970852086;system;False;01634;2019-08-06 02:43:50.446923+00
1635;厙建宏;Q693629637;OTHER;1941-08-30;0988275100;system;True;01635;2019-08-06 02:43:50.446923+00
1636;宣雅婷;B206081728;OTHER;1962-03-17;0966351340;system;False;01636;2019-08-06 02:43:50.446923+00
1637;盧婉婷;I321054333;FEMALE;1992-07-06;0966752008;system;False;01637;2019-08-06 02:43:50.446923+00
1638;董馨儀;V132180102;FEMALE;2001-11-19;0974732681;system;False;01638;2019-08-06 02:43:50.446923+00
1639;盛雅筑;A108474810;OTHER;1996-06-08;0953111170;system;False;01639;2019-08-06 02:43:50.446923+00
1640;易羽;T971069285;MALE;1998-10-04;0938420101;system;False;01640;2019-08-06 02:43:50.446923+00
1641;奚怡如;O275931004;MALE;1997-01-16;0968473988;system;False;01641;2019-08-06 02:43:50.446923+00
1642;酆惠雯;X910183264;OTHER;1936-07-21;0947711007;system;True;01642;2019-08-06 02:43:50.446923+00
1643;田慧君;L331566670;MALE;1969-12-19;0910103271;system;False;01643;2019-08-06 02:43:50.446923+00
1644;繆淑慧;D336239212;MALE;1961-08-19;0906260406;system;True;01644;2019-08-06 02:43:50.446923+00
1645;左惠婷;H411653263;FEMALE;1908-03-10;0946690297;system;True;01645;2019-08-06 02:43:50.446923+00
1646;車美琪;Z829801010;OTHER;1983-10-29;0968857162;system;True;01646;2019-08-06 02:43:50.446923+00
1647;冷冠廷;E407278251;OTHER;2004-03-04;0908453148;system;False;01647;2019-08-06 02:43:50.446923+00
1648;成佳樺;C101021014;OTHER;1992-05-10;0922031147;system;False;01648;2019-08-06 02:43:50.446923+00
1649;錢佳慧;W911002590;FEMALE;1981-04-08;0956072813;system;True;01649;2019-08-06 02:43:50.446923+00
1650;皮宜君;F231010000;FEMALE;1932-08-09;0988210522;system;True;01650;2019-08-06 02:43:50.446923+00
1651;勞鈺婷;W736684382;MALE;2017-05-16;0956201000;system;False;01651;2019-08-06 02:43:50.446923+00
1652;姬俊賢;O708667210;MALE;1966-12-07;0906510656;system;True;01652;2019-08-06 02:43:50.446923+00
1653;唐飛;Y197105741;MALE;1920-01-24;0910242911;system;False;01653;2019-08-06 02:43:50.446923+00
1654;盍承翰;Z413632310;OTHER;2017-11-04;0945874491;system;True;01654;2019-08-06 02:43:50.446923+00
1655;充雅雯;I362481761;MALE;1907-03-31;0945109065;system;False;01655;2019-08-06 02:43:50.446923+00
1656;彭雅雯;G941084310;MALE;1918-12-31;0969256061;system;False;01656;2019-08-06 02:43:50.446923+00
1657;滕瑋婷;M776101088;OTHER;1929-09-24;0945902281;system;True;01657;2019-08-06 02:43:50.446923+00
1658;烏琬婷;R064081387;MALE;2003-01-18;0958512815;system;False;01658;2019-08-06 02:43:50.446923+00
1659;滑雅芳;S431061044;OTHER;2003-02-16;0910289196;system;False;01659;2019-08-06 02:43:50.446923+00
1660;甯承翰;J571011010;MALE;1974-05-08;0966740160;system;True;01660;2019-08-06 02:43:50.446923+00
1661;夏婉婷;D104372477;MALE;1939-03-23;0931007506;system;False;01661;2019-08-06 02:43:50.446923+00
1662;賈怡如;P843405351;FEMALE;1955-07-14;0929109730;system;False;01662;2019-08-06 02:43:50.446923+00
1663;柏承翰;B108104910;OTHER;2017-11-29;0997171029;system;True;01663;2019-08-06 02:43:50.446923+00
1664;雍哲瑋;C810374110;MALE;1922-04-16;0994108105;system;True;01664;2019-08-06 02:43:50.446923+00
1665;謝心怡;M881095100;OTHER;1980-10-28;0920017211;system;False;01665;2019-08-06 02:43:50.446923+00
1666;郝承翰;M268494497;OTHER;2015-01-14;0951088291;system;True;01666;2019-08-06 02:43:50.446923+00
1667;酆俊傑;L103648331;OTHER;1989-10-25;0941954811;system;True;01667;2019-08-06 02:43:50.446923+00
1668;惠懿;L735810898;MALE;1955-05-25;0918361011;system;True;01668;2019-08-06 02:43:50.446923+00
1669;殷宇軒;P180442421;FEMALE;2018-11-18;0944258601;system;False;01669;2019-08-06 02:43:50.446923+00
1670;利傑克;Z505951002;MALE;1907-07-28;0945310836;system;False;01670;2019-08-06 02:43:50.446923+00
1671;饒家瑋;F047691228;OTHER;1979-01-09;0979109820;system;True;01671;2019-08-06 02:43:50.446923+00
1672;褚心怡;E362606032;MALE;2017-08-09;0966241287;system;True;01672;2019-08-06 02:43:50.446923+00
1673;禹心怡;A910281088;FEMALE;1945-11-24;0910073665;system;True;01673;2019-08-06 02:43:50.446923+00
1674;索雅玲;A990664924;FEMALE;2010-06-06;0909610951;system;True;01674;2019-08-06 02:43:50.446923+00
1675;屈家瑋;X937046425;MALE;1958-03-29;0985551221;system;True;01675;2019-08-06 02:43:50.446923+00
1676;郝嘉玲;Q433243671;OTHER;1950-07-17;0935051952;system;False;01676;2019-08-06 02:43:50.446923+00
1677;危冠霖;G477291104;MALE;1999-09-29;0927372102;system;True;01677;2019-08-06 02:43:50.446923+00
1678;任雅萍;J101045775;OTHER;1955-06-08;0910475881;system;False;01678;2019-08-06 02:43:50.446923+00
1679;左威廷;F372366228;FEMALE;2012-03-18;0931023778;system;True;01679;2019-08-06 02:43:50.446923+00
1680;周哲瑋;F363602631;FEMALE;1963-11-27;0961036284;system;True;01680;2019-08-06 02:43:50.446923+00
1681;戚靜怡;B651014028;FEMALE;1935-06-23;0961003108;system;False;01681;2019-08-06 02:43:50.446923+00
1682;項雅雯;Y710997651;FEMALE;2012-05-18;0980104390;system;False;01682;2019-08-06 02:43:50.446923+00
1683;狄家銘;L838706325;OTHER;1980-04-26;0996154221;system;False;01683;2019-08-06 02:43:50.446923+00
1684;馬怡安;G657797103;FEMALE;1938-07-05;0921100160;system;False;01684;2019-08-06 02:43:50.446923+00
1685;明承翰;F248243790;MALE;1994-02-27;0957682656;system;False;01685;2019-08-06 02:43:50.446923+00
1686;莊筱涵;R107622885;OTHER;1965-11-14;0957608104;system;True;01686;2019-08-06 02:43:50.446923+00
1687;武雅文;E904100592;MALE;1990-01-28;0936410496;system;False;01687;2019-08-06 02:43:50.446923+00
1688;段宜君;O490910471;OTHER;2000-12-20;0915103110;system;True;01688;2019-08-06 02:43:50.446923+00
1689;毛佳樺;T102104345;MALE;1905-04-23;0910090727;system;False;01689;2019-08-06 02:43:50.446923+00
1690;賈鈺婷;Z968836910;OTHER;2017-07-09;0967401004;system;True;01690;2019-08-06 02:43:50.446923+00
1691;鍾美琪;M211073100;OTHER;2000-12-25;0948102887;system;True;01691;2019-08-06 02:43:50.446923+00
1692;籍心怡;L378110368;MALE;2000-04-09;0986308105;system;True;01692;2019-08-06 02:43:50.446923+00
1693;鈄瑋婷;A810515844;FEMALE;1986-04-02;0985868314;system;True;01693;2019-08-06 02:43:50.446923+00
1694;符靜怡;X990626989;OTHER;1983-11-16;0921059738;system;False;01694;2019-08-06 02:43:50.446923+00
1695;顧郁雯;L541013101;MALE;1914-09-29;0911027854;system;False;01695;2019-08-06 02:43:50.446923+00
1696;白懿;B267210506;MALE;1933-01-13;0928050632;system;False;01696;2019-08-06 02:43:50.446923+00
1697;汪筱涵;R100509043;MALE;1971-05-28;0976589048;system;True;01697;2019-08-06 02:43:50.446923+00
1698;魏俊傑;W124910505;MALE;1992-07-27;0910968101;system;True;01698;2019-08-06 02:43:50.446923+00
1699;鄔靜怡;A349434415;MALE;1962-12-03;0929104202;system;False;01699;2019-08-06 02:43:50.446923+00
1700;逄志豪;V327374292;OTHER;1914-04-24;0942105452;system;True;01700;2019-08-06 02:43:50.446923+00
1701;金佳穎;R043511092;MALE;1917-08-26;0904161060;system;False;01701;2019-08-06 02:43:50.446923+00
1702;雲佩君;I331331743;FEMALE;1953-09-12;0910410738;system;False;01702;2019-08-06 02:43:50.446923+00
1703;通佳樺;T911292110;FEMALE;1993-01-10;0947102210;system;False;01703;2019-08-06 02:43:50.446923+00
1704;耿柏翰;W081107813;FEMALE;1999-06-07;0935565491;system;True;01704;2019-08-06 02:43:50.446923+00
1705;梅瑋婷;E071310303;OTHER;1988-07-05;0907439510;system;True;01705;2019-08-06 02:43:50.446923+00
1706;駱淑貞;Z117000343;OTHER;1910-12-04;0902784689;system;True;01706;2019-08-06 02:43:50.446923+00
1707;裘馨儀;G381067631;MALE;1942-08-29;0943510828;system;True;01707;2019-08-06 02:43:50.446923+00
1708;夔郁婷;M241100451;OTHER;1949-03-29;0934493654;system;False;01708;2019-08-06 02:43:50.446923+00
1709;屈雅玲;G559923898;OTHER;2002-06-10;0960619121;system;True;01709;2019-08-06 02:43:50.446923+00
1710;黃沖;T352361112;FEMALE;2005-11-22;0954296668;system;True;01710;2019-08-06 02:43:50.446923+00
1711;終淑惠;Y761886100;MALE;1911-10-11;0982072319;system;False;01711;2019-08-06 02:43:50.446923+00
1712;鄂俊宏;C310110710;FEMALE;1973-03-17;0953663161;system;False;01712;2019-08-06 02:43:50.446923+00
1713;談淑惠;I405026477;FEMALE;1934-07-06;0941041077;system;False;01713;2019-08-06 02:43:50.446923+00
1714;富淑惠;J329109417;MALE;2001-12-08;0944510210;system;False;01714;2019-08-06 02:43:50.446923+00
1715;孫佩珊;B704710743;MALE;1990-10-10;0949840062;system;True;01715;2019-08-06 02:43:50.446923+00
1716;戴琬婷;Z877538753;MALE;1976-09-11;0951098917;system;False;01716;2019-08-06 02:43:50.446923+00
1717;邴惠如;J104329361;MALE;2005-01-29;0967460105;system;True;01717;2019-08-06 02:43:50.446923+00
1718;苗雅琪;E865964952;MALE;1948-02-13;0982107182;system;False;01718;2019-08-06 02:43:50.446923+00
1719;伊鈺婷;H515109041;MALE;2000-11-13;0954186759;system;True;01719;2019-08-06 02:43:50.446923+00
1720;鬱靜宜;V931018778;OTHER;1984-07-16;0910597966;system;False;01720;2019-08-06 02:43:50.446923+00
1721;盧欣怡;W213106662;OTHER;1939-03-06;0997928404;system;False;01721;2019-08-06 02:43:50.446923+00
1722;文冠宇;S180232705;MALE;1919-06-21;0991138399;system;False;01722;2019-08-06 02:43:50.446923+00
1723;徐宗翰;K862986592;OTHER;1928-06-03;0902010719;system;False;01723;2019-08-06 02:43:50.446923+00
1724;舒冠宇;W948656331;FEMALE;1909-03-20;0932216814;system;True;01724;2019-08-06 02:43:50.446923+00
1725;籍靜怡;V721010545;OTHER;2005-07-04;0931906929;system;False;01725;2019-08-06 02:43:50.446923+00
1726;燕志豪;D753472574;FEMALE;2018-09-20;0936640970;system;False;01726;2019-08-06 02:43:50.446923+00
1727;扶淑芬;B064153722;FEMALE;1997-05-06;0993108303;system;True;01727;2019-08-06 02:43:50.446923+00
1728;郭佳蓉;O908092137;OTHER;1960-11-14;0989268195;system;True;01728;2019-08-06 02:43:50.446923+00
1729;龍沖;V134592633;OTHER;1982-08-09;0976236912;system;False;01729;2019-08-06 02:43:50.446923+00
1730;李宇軒;Y011000810;OTHER;2017-01-10;0952109910;system;False;01730;2019-08-06 02:43:50.446923+00
1731;胥美玲;A187310021;OTHER;1935-11-30;0908961084;system;True;01731;2019-08-06 02:43:50.446923+00
1732;溫淑芬;P340109544;MALE;1964-12-04;0944478108;system;True;01732;2019-08-06 02:43:50.446923+00
1733;王詩涵;C343912501;MALE;1972-01-22;0955102110;system;True;01733;2019-08-06 02:43:50.446923+00
1734;龐淑貞;S464490108;FEMALE;1951-02-28;0936868632;system;False;01734;2019-08-06 02:43:50.446923+00
1735;左信宏;V270592434;MALE;2018-10-27;0910300755;system;False;01735;2019-08-06 02:43:50.446923+00
1736;盛雅萍;V067012263;OTHER;1989-10-10;0931971088;system;False;01736;2019-08-06 02:43:50.446923+00
1737;邱鈺婷;V121540907;OTHER;1959-11-25;0963981862;system;True;01737;2019-08-06 02:43:50.446923+00
1738;逮琬婷;W101065768;FEMALE;1926-01-11;0910035710;system;True;01738;2019-08-06 02:43:50.446923+00
1739;梅美琪;L756106150;OTHER;2008-03-10;0966873934;system;False;01739;2019-08-06 02:43:50.446923+00
1740;鄂淑慧;E281081010;MALE;2002-01-21;0984492793;system;True;01740;2019-08-06 02:43:50.446923+00
1741;農冠宇;H657106970;MALE;1997-06-07;0953772003;system;False;01741;2019-08-06 02:43:50.446923+00
1742;幸沖;W410784092;MALE;2002-04-06;0985189394;system;True;01742;2019-08-06 02:43:50.446923+00
1743;包懿;B285878991;FEMALE;1953-07-25;0925117310;system;False;01743;2019-08-06 02:43:50.446923+00
1744;溥中山;T197107010;FEMALE;1979-11-06;0943410547;system;True;01744;2019-08-06 02:43:50.446923+00
1745;烏俊宏;T621046101;FEMALE;1965-11-01;0941844829;system;True;01745;2019-08-06 02:43:50.446923+00
1746;嚴承翰;B106056198;FEMALE;1994-09-20;0910105872;system;False;01746;2019-08-06 02:43:50.446923+00
1747;雷宗翰;G100351202;OTHER;1923-10-10;0910310300;system;False;01747;2019-08-06 02:43:50.446923+00
1748;管欣怡;Y577280554;MALE;1904-01-24;0931094841;system;False;01748;2019-08-06 02:43:50.446923+00
1749;夏雅涵;E109905598;MALE;1936-11-24;0925810883;system;True;01749;2019-08-06 02:43:50.446923+00
1750;畢靜怡;D850070079;FEMALE;1984-08-07;0970250490;system;False;01750;2019-08-06 02:43:50.446923+00
1751;郎怡安;D553146921;FEMALE;1978-05-15;0910243001;system;True;01751;2019-08-06 02:43:50.446923+00
1752;終惠如;Y180124395;MALE;1928-12-01;0931834590;system;True;01752;2019-08-06 02:43:50.446923+00
1753;秦飛;D910462641;MALE;1962-01-01;0967884010;system;True;01753;2019-08-06 02:43:50.446923+00
1754;莘承翰;K635098348;OTHER;1994-09-22;0977120332;system;False;01754;2019-08-06 02:43:50.446923+00
1755;黎婉婷;Z749101070;MALE;1991-11-04;0978710498;system;False;01755;2019-08-06 02:43:50.446923+00
1756;岑雅芳;W016178111;OTHER;2015-11-17;0910710600;system;False;01756;2019-08-06 02:43:50.446923+00
1757;鄧雅雯;B610823774;FEMALE;1955-05-13;0917125551;system;False;01757;2019-08-06 02:43:50.446923+00
1758;相思穎;N907663107;OTHER;1959-05-24;0997701091;system;True;01758;2019-08-06 02:43:50.446923+00
1759;湯嘉玲;E631018945;FEMALE;1915-04-06;0937878896;system;False;01759;2019-08-06 02:43:50.446923+00
1760;武婷婷;L221892106;OTHER;1977-07-03;0910109004;system;False;01760;2019-08-06 02:43:50.446923+00
1761;鹹淑惠;X863873102;FEMALE;2013-04-03;0998196215;system;False;01761;2019-08-06 02:43:50.446923+00
1762;汲佳玲;H340513085;OTHER;1903-06-09;0922035034;system;False;01762;2019-08-06 02:43:50.446923+00
1763;慕琬婷;C751010758;FEMALE;1957-02-09;0943106106;system;False;01763;2019-08-06 02:43:50.446923+00
1764;強雅文;Z510941163;FEMALE;1931-03-28;0928610852;system;True;01764;2019-08-06 02:43:50.446923+00
1765;殷威廷;V847101019;FEMALE;1903-09-13;0991109865;system;False;01765;2019-08-06 02:43:50.446923+00
1766;季雅玲;I270714455;FEMALE;1977-04-05;0903101090;system;False;01766;2019-08-06 02:43:50.446923+00
1767;危家銘;H751580498;FEMALE;1969-07-22;0910073202;system;True;01767;2019-08-06 02:43:50.446923+00
1768;鬱彥廷;Z153718281;FEMALE;1993-06-26;0925203701;system;False;01768;2019-08-06 02:43:50.446923+00
1769;祿宜君;F107364529;OTHER;1908-06-29;0905343114;system;False;01769;2019-08-06 02:43:50.446923+00
1770;莫詩婷;R415381010;MALE;1906-07-26;0994466954;system;False;01770;2019-08-06 02:43:50.446923+00
1771;弘郁婷;I770293511;MALE;1958-12-25;0961610047;system;False;01771;2019-08-06 02:43:50.446923+00
1772;芮俊宏;I686875372;FEMALE;1967-08-03;0920055671;system;True;01772;2019-08-06 02:43:50.446923+00
1773;賀淑芬;Z921033158;OTHER;1926-06-23;0931522096;system;False;01773;2019-08-06 02:43:50.446923+00
1774;桂詩婷;F167109374;OTHER;2018-08-08;0954510101;system;False;01774;2019-08-06 02:43:50.446923+00
1775;葉威廷;H311015942;FEMALE;1920-12-18;0944330815;system;False;01775;2019-08-06 02:43:50.446923+00
1776;農信宏;S461015016;FEMALE;1987-01-11;0995105101;system;False;01776;2019-08-06 02:43:50.446923+00
1777;邰佳玲;E100829511;FEMALE;2010-12-01;0927272061;system;True;01777;2019-08-06 02:43:50.446923+00
